URL;U ID;Public;Derived View;Parent UID;Domain;Type;Name;Description;Visits;Creation Date;Last Update Date (data);Category;Keywords;Downloads;Owner;Contact Email;License;Publication Stage;Published Version Name;Published Version UID;data_provided_by;Every 15 minutes;routing_approval;api_endpoint;Daily;Application;Frequency;source_link;Publishing Department;owner_uid;capabilities;domains.type;supportedQueryFormats;htmlPopupType;copyrightText;geometryType;typeIdField;Spatial Reference wkid;Source;displayField;Department;Dataset Owner;Refresh Method;Contact Information;Departmental Site;Data Dictionary;provenance;fields;isDataVersioned;canModifyLayer;id;currentVersion;minScale;supportsStatistics;supportsCoordinatesQuantization;isUnique;maxRecordCount;supportsDatumTransformation;useStandardizedQueries;supportsAdvancedQueries;isAscending;hasLabels;maxScale
https://data.baltimorecity.gov/d/gesr-wjhb;gesr-wjhb;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown June to September 2015;Police Emergency and Non-Emergency calls to 911;180;04/21/2019 08:22:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;5;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/gesr-wjhb.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/6ghd-qik5;6ghd-qik5;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown June to September 2014;Police Emergency and Non-Emergency calls to 911;217;04/21/2019 08:20:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;5;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/6ghd-qik5.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/thgu-7yqw;thgu-7yqw;true;true;wsfq-mvij;data.baltimorecity.gov;filter;SOUTHERN 941 POST;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. Data is updated every Monday with a nine day time lag to minimize changes to the data as a record moves through the BPD review process. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit  http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";69;05/07/2019 01:45:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;19;Paul;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/thgu-7yqw.json;;;Weekly;http://www.baltimorepolice.org/;;qivf-axbv;;;;;;;;;;;Police Department;BPD;Automated Refresh;Abi Oladimeji;www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/h9k9-ut3g;h9k9-ut3g;true;true;xviu-ezkt;data.baltimorecity.gov;filter;2015 Riots 911 calls;Police Emergency and Non-Emergency calls to 911;195;05/05/2019 04:32:00 AM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,police,calls for service,emergency,non-emergency;25;The heir to Winterfell;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/h9k9-ut3g.json;;;More than once per day;https://www.baltimorepolice.org/;;6dg8-b4q4;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/d3zv-qbf3;d3zv-qbf3;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown Medium Priority Calls July 2013-April 2019;Police Emergency and Non-Emergency calls to 911;195;04/15/2019 10:55:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;4;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/d3zv-qbf3.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/pjht-f4t8;pjht-f4t8;true;true;wsfq-mvij;data.baltimorecity.gov;filter;2018 Crime Data for Balto City Public Housing Development Neighborhoods;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. Data is updated every Monday with a nine day time lag to minimize changes to the data as a record moves through the BPD review process. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit  http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";70;04/16/2019 11:15:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;29;Christina Stocks;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/pjht-f4t8.json;;;Weekly;http://www.baltimorepolice.org/;;mp4y-b7iw;;;;;;;;;;;Police Department;BPD;Automated Refresh;Abi Oladimeji;www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/wndb-7m2g;wndb-7m2g;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown High Priority July 2013-April 2019;Police Emergency and Non-Emergency calls to 911;195;04/14/2019 10:33:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;6;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/wndb-7m2g.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/89rq-376x;89rq-376x;true;true;xviu-ezkt;data.baltimorecity.gov;filter;May;Police Emergency and Non-Emergency calls to 911;208;05/05/2019 04:25:00 AM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,police,calls for service,emergency,non-emergency;21;The heir to Winterfell;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/89rq-376x.json;;;More than once per day;https://www.baltimorepolice.org/;;6dg8-b4q4;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/esch-rfv4;esch-rfv4;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Roland Park Low Priority July 2013-March 2019;Police Emergency and Non-Emergency calls to 911;164;04/14/2019 08:24:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;5;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/esch-rfv4.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/9uah-n628;9uah-n628;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown October 2015;Police Emergency and Non-Emergency calls to 911;120;04/14/2019 07:24:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;4;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/9uah-n628.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/3y8p-m6wc;3y8p-m6wc;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown June 2016-June 2017;Police Emergency and Non-Emergency calls to 911;116;04/14/2019 07:07:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;5;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/3y8p-m6wc.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/dwtj-29m9;dwtj-29m9;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Roland Park June 2013-June 2014;Police Emergency and Non-Emergency calls to 911;77;04/14/2019 07:01:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;5;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/dwtj-29m9.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/9mf7-mkur;9mf7-mkur;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown June 2013-June 2014;Police Emergency and Non-Emergency calls to 911;41;04/14/2019 06:57:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;4;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/9mf7-mkur.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/gn5r-4sda;gn5r-4sda;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown June 2015-June 2016;Police Emergency and Non-Emergency calls to 911;73;04/14/2019 06:45:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;4;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/gn5r-4sda.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/8b6v-ktia;8b6v-ktia;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown April 2014-April 2015;Police Emergency and Non-Emergency calls to 911;41;04/14/2019 06:42:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;4;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/8b6v-ktia.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/27hr-jtja;27hr-jtja;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Roland Park June 2015 to June 2016;Police Emergency and Non-Emergency calls to 911;55;04/14/2019 06:37:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;8;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/27hr-jtja.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/di7c-wybh;di7c-wybh;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Northern District May 2015;Police Emergency and Non-Emergency calls to 911;42;04/14/2019 06:25:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;4;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/di7c-wybh.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/vggy-kx9h;vggy-kx9h;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Roland Park 4/2014-4/2015;Police Emergency and Non-Emergency calls to 911;41;04/14/2019 06:31:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;11;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/vggy-kx9h.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/cehd-qc79;cehd-qc79;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Western District May 2015;Police Emergency and Non-Emergency calls to 911;42;04/14/2019 06:19:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;4;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/cehd-qc79.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/9vqk-7e6i;9vqk-7e6i;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Western District May 2014;Police Emergency and Non-Emergency calls to 911;19;04/14/2019 06:13:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;4;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/9vqk-7e6i.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/77bx-qsbg;77bx-qsbg;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Northern District January-March 2015;Police Emergency and Non-Emergency calls to 911;24;04/14/2019 06:03:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;5;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/77bx-qsbg.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/7vfr-4g39;7vfr-4g39;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown Low Priority Calls July 2013-April 2019;Police Emergency and Non-Emergency calls to 911;148;04/14/2019 08:17:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;4;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/7vfr-4g39.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/szq6-5dfh;szq6-5dfh;true;true;wsfq-mvij;data.baltimorecity.gov;filter;Firearm Quarter3;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";16;04/11/2019 06:44:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;1;ademola;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/szq6-5dfh.json;;;Monthly;http://www.baltimorepolice.org/;;wrjw-ybf7;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/cbwa-agmf;cbwa-agmf;true;true;xviu-ezkt;data.baltimorecity.gov;chart;Sandtown June 2017-June 2018;Police Emergency and Non-Emergency calls to 911;104;04/14/2019 07:11:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;;5;Diana Schaub;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/cbwa-agmf.json;;;More than once per day;https://www.baltimorepolice.org/;;whkb-sxc6;;;;;;;;;;;Police Department;BPD;Automated Refresh;openbaltimore@baltimorecity.gov;https://www.baltimorepolice.org/;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/bzgw-tgw8;bzgw-tgw8;true;false;;data.baltimorecity.gov;gis map;Legislative Districts;REQUIRED: A brief narrative summary of the data set.;50;03/20/2019 07:10:00 PM +0000;08/29/2020 01:59:00 PM +0000;City Government;shape,.shp,esri,kmz,kml,public,legislative,districts;173;eabbey;Openbaltimore@baltimorecity.gov;;published;;;BCIT EGIS;;;https://data.baltimorecity.gov/resource/bzgw-tgw8.json;;;Monthly;http://www.baltimorehousing.org/default.aspx;;qn77-b7xm;;;;;;;;;;;Information Technology;Open Baltimore;Automated Refresh;Openbaltimore@baltimorecity.gov;www.Baltimorecity.gov;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/94u3-mc5f;94u3-mc5f;true;true;wsfq-mvij;data.baltimorecity.gov;filter;Homicides Quarter;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";72;04/11/2019 06:24:00 PM +0000;09/08/2020 08:02:00 PM +0000;Crime;;15;ademola;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/94u3-mc5f.json;;;;http://www.baltimorepolice.org/;;wrjw-ybf7;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/sfr6-579t;sfr6-579t;true;false;;data.baltimorecity.gov;gis map;Landmarks;GIS Layer for Baltimore City Landmarks;53;03/19/2019 01:55:00 PM +0000;08/29/2020 02:13:00 PM +0000;Culture & Arts;shape,.shp,esri,kmz,kml,landmarks;151;eabbey;Openbaltimore@baltimorecity.gov;;published;;;BCIT EGIS;;;https://data.baltimorecity.gov/resource/sfr6-579t.json;;;Monthly;http://www.baltimorehousing.org/default.aspx;;qn77-b7xm;;;;;;;;;;;Information Technology;Open Baltimore;Automated Refresh;Openbaltimore@baltimorecity.gov;www.Baltimorecity.gov;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/92nq-5zvq;92nq-5zvq;true;true;9agw-sxsr;data.baltimorecity.gov;map;New, Open 311 Customer Service Requests, EASTERN District;This map and data are the new and open 311 Customer Service requests in the EASTERN police district.;218;03/19/2019 04:35:00 PM +0000;09/14/2020 04:45:00 PM +0000;City Services;;4;David McPHERSON;;Creative Commons Attribution 3.0 Unported;published;;;BCIT;;;https://data.baltimorecity.gov/resource/92nq-5zvq.json;;;More than once per day;http://www.baltimorecity.gov/OfficeoftheMayor/MayoralOffices/InformationTechnology.aspx;;ungz-idhj;;;;;;;;;;;Information Technology;Open Baltimore;Automated Refresh;openbaltimore@baltimorecity.gov;https://balt311.baltimorecity.gov;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/hmty-c6uc;hmty-c6uc;true;true;n4ma-fj3m;data.baltimorecity.gov;filter;046 Violations Since 2018;Information on parking citations issued within the City of Baltimore. Data represents years of citations and any older citations with outstanding balances;50;03/15/2019 08:28:00 PM +0000;09/12/2020 10:00:00 AM +0000;Transportation;fine,parking,citation;22;danielle sweeney;;Creative Commons Attribution 3.0 Unported;published;;;Department of Finance;;;https://data.baltimorecity.gov/resource/hmty-c6uc.json;;;Weekdays;http://cityservices.baltimorecity.gov/parkingfines;;5jv7-r77g;;;;;;;;;;;Finance;Finance Revenue Collections;Automated Refresh;(410) 396-4080;https://finance.baltimorecity.gov;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/ua3e-jei9;ua3e-jei9;true;true;n4ma-fj3m;data.baltimorecity.gov;chart;Most Ticketed Cars by Make, Baltimore City, 2011-2019;Information on parking citations issued within the City of Baltimore. Data represents years of citations and any older citations with outstanding balances;170;03/15/2019 06:50:00 PM +0000;09/12/2020 10:00:00 AM +0000;Transportation;;6;danielle sweeney;;Creative Commons Attribution 3.0 Unported;published;;;Department of Finance;;;https://data.baltimorecity.gov/resource/ua3e-jei9.json;;;Weekdays;http://cityservices.baltimorecity.gov/parkingfines;;5jv7-r77g;;;;;;;;;;;Finance;Finance Revenue Collections;Automated Refresh;(410) 396-4080;https://finance.baltimorecity.gov;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/view/9kiv-m72e;9kiv-m72e;true;true;qqcv-ihn5;data.baltimorecity.gov;datalens;21213;;311;03/14/2019 04:22:00 PM +0000;08/10/2020 09:00:00 AM +0000;Housing & Development;;4;jlondon11;;Creative Commons Attribution 3.0 Unported;published;;;Housing Authority of Baltimore City;;;https://data.baltimorecity.gov/resource/9kiv-m72e.json;;;;http://www.baltimorehousing.org/default.aspx;;t9wn-s979;;;;;;;;;;;;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/view/huaq-7hid;huaq-7hid;true;true;qqcv-ihn5;data.baltimorecity.gov;datalens;21213;;142;03/14/2019 04:19:00 PM +0000;08/10/2020 09:00:00 AM +0000;Housing & Development;;3;jlondon11;;Creative Commons Attribution 3.0 Unported;published;;;Housing Authority of Baltimore City;;;https://data.baltimorecity.gov/resource/huaq-7hid.json;;;;http://www.baltimorehousing.org/default.aspx;;t9wn-s979;;;;;;;;;;;;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/fvyg-ihz7;fvyg-ihz7;true;false;;data.baltimorecity.gov;dataset;Open Baltimore Cleanup;List of Datasets on Open Baltimore with actions required and has been executed based on an ongoing cleanup and update on Open Baltimore datasets. this will be updated with more datasets periodically as status for each dataset changes.;463;03/13/2019 04:16:00 PM +0000;05/08/2020 09:59:00 PM +0000;;;352;Open Baltimore;OpenBaltiomre@baltimorecity.gov;;published;;;BCIT;;;https://data.baltimorecity.gov/resource/fvyg-ihz7.json;;;Daily;;;6r9a-dfdj;;;;;;;;;;;Information Technology;Open Baltimore;Synchronized;openbaltimore@baltimorecity.gov;https://moit.baltimorecity.gov/;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/view/2zdd-nf3r;2zdd-nf3r;true;true;qqcv-ihn5;data.baltimorecity.gov;datalens;21206.XLS;;310;03/14/2019 04:15:00 PM +0000;08/10/2020 09:00:00 AM +0000;Housing & Development;;5;jlondon11;;Creative Commons Attribution 3.0 Unported;published;;;Housing Authority of Baltimore City;;;https://data.baltimorecity.gov/resource/2zdd-nf3r.json;;;;http://www.baltimorehousing.org/default.aspx;;t9wn-s979;;;;;;;;;;;;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/arbz-8wkp;arbz-8wkp;true;false;;data.baltimorecity.gov;gis map;zipcode;This file represents the City of Baltimore's zip code boundaries.;204;02/23/2019 01:10:00 PM +0000;08/29/2020 02:28:00 PM +0000;;;355;eabbey;;;published;;;;;;https://data.baltimorecity.gov/resource/arbz-8wkp.json;;;;;;qn77-b7xm;;;;;;;;;;;;;;;;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/3txv-cbhh;3txv-cbhh;true;true;n4ma-fj3m;data.baltimorecity.gov;filter;Bus Lane and Bus Stop Violations 2019;Information on parking citations issued within the City of Baltimore. Data represents years of citations and any older citations with outstanding balances;184;03/05/2019 06:06:00 PM +0000;09/12/2020 10:00:00 AM +0000;Transportation;fine,parking,citation;25;danielle sweeney;;Creative Commons Attribution 3.0 Unported;published;;;Department of Finance;;;https://data.baltimorecity.gov/resource/3txv-cbhh.json;;;Weekdays;http://cityservices.baltimorecity.gov/parkingfines;;5jv7-r77g;;;;;;;;;;;Finance;Finance Revenue Collections;Automated Refresh;(410) 396-4080;https://finance.baltimorecity.gov;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/h32e-c3r6;h32e-c3r6;true;false;;data.baltimorecity.gov;dataset;CCTV Locations;Closed circuit camera locations capturing activity within 256ft (~2 blocks).;2,181;02/18/2019 05:55:00 PM +0000;02/18/2019 06:06:00 PM +0000;Public Safety;camera,cctv,police,public safety;922;Open Baltimore;OpenBaltiomre@baltimorecity.gov;;published;;;BCIT;;;https://data.baltimorecity.gov/resource/h32e-c3r6.json;;;Ad hoc;;;6r9a-dfdj;;;;;;;;;;;Information Technology;Open Baltimore;Manual Update;openbaltimore@baltimorecity.gov;https://moit.baltimorecity.gov/;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/xj4d-8h9r;xj4d-8h9r;true;true;qqcv-ihn5;data.baltimorecity.gov;map view;Hospitals_and_Vacant_Housing;Vacant Buildings located throughout the City of Baltimore. To be updated twice a month, or as needed.;73;02/22/2019 09:41:00 PM +0000;08/10/2020 09:00:00 AM +0000;Housing & Development;vacant buildings,vacant;23;John Muschelli;;Creative Commons Attribution 3.0 Unported;published;;;Housing Authority of Baltimore City;;;https://data.baltimorecity.gov/resource/xj4d-8h9r.json;;;;http://www.baltimorehousing.org/default.aspx;;i857-2fmw;;;;;;;;;;;Baltimore Housing;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/view/uwh5-fnfr;uwh5-fnfr;true;true;qqcv-ihn5;data.baltimorecity.gov;datalens;Cedmont;;218;02/18/2019 05:09:00 PM +0000;08/10/2020 09:00:00 AM +0000;Housing & Development;;4;jlondon11;;Creative Commons Attribution 3.0 Unported;published;;;Housing Authority of Baltimore City;;;https://data.baltimorecity.gov/resource/uwh5-fnfr.json;;;;http://www.baltimorehousing.org/default.aspx;;t9wn-s979;;;;;;;;;;;;;;;;;community;;;;;;;;;;;;;;;;
